Date,Close,LogReturn
2020-01-02 00:00:00-05:00,36.35921096801758,
2020-01-03 00:00:00-05:00,36.03822326660156,-0.008867435928265586
2020-01-06 00:00:00-05:00,35.96487045288086,-0.002037491316212189
2020-01-07 00:00:00-05:00,35.63166046142578,-0.009308059845132853
2020-01-08 00:00:00-05:00,35.50938415527344,-0.003437577483493665
2020-01-09 00:00:00-05:00,35.876216888427734,0.010277589788284457
2020-01-10 00:00:00-05:00,35.576637268066406,-0.008385427826994
2020-01-13 00:00:00-05:00,35.423797607421875,-0.004305322833482092
2020-01-14 00:00:00-05:00,35.515499114990234,0.002585352911103872
2020-01-15 00:00:00-05:00,35.240379333496094,-0.007776630692379628
2020-01-16 00:00:00-05:00,35.42989730834961,0.005363455137730004
2020-01-17 00:00:00-05:00,35.14255142211914,-0.008143332966788333
2020-01-21 00:00:00-05:00,35.33513641357422,0.005465147246181102
2020-01-22 00:00:00-05:00,35.491050720214844,0.004402737597631222
2020-01-23 00:00:00-05:00,35.40239715576172,-0.0025010382008871165
2020-01-24 00:00:00-05:00,34.96218490600586,-0.012512487965701856
2020-01-27 00:00:00-05:00,35.41767501831055,0.012943943690521776
2020-01-28 00:00:00-05:00,35.64389419555664,0.006366871543547802
2020-01-29 00:00:00-05:00,35.426856994628906,-0.006107656721771806
2020-01-30 00:00:00-05:00,35.637779235839844,0.005936084999688611
2020-01-31 00:00:00-05:00,34.998878479003906,-0.018090272138846085
2020-02-03 00:00:00-05:00,34.9316291809082,-0.0019233184793455034
2020-02-04 00:00:00-05:00,35.23732376098633,0.008713155926189967
2020-02-05 00:00:00-05:00,35.70808792114258,0.013271360573603726
2020-02-06 00:00:00-05:00,35.55523681640625,-0.004289761660631264
2020-02-07 00:00:00-05:00,35.59803771972656,0.0012030622276120776
2020-02-10 00:00:00-05:00,35.2312126159668,-0.010358104363590132
2020-02-11 00:00:00-05:00,35.27706527709961,0.0013006321801311495
2020-02-12 00:00:00-05:00,35.41461944580078,0.0038916696594854996
2020-02-13 00:00:00-05:00,35.90067672729492,0.013631432076609079
2020-02-14 00:00:00-05:00,36.03822326660156,0.003823986936935903
2020-02-18 00:00:00-05:00,36.57014083862305,0.014651950764430051
2020-02-19 00:00:00-05:00,35.97404098510742,-0.016434488757248133
2020-02-20 00:00:00-05:00,35.97709274291992,8.482862343384e-05
2020-02-21 00:00:00-05:00,36.24916076660156,0.007533806539928755
2020-02-24 00:00:00-05:00,35.558292388916016,-0.019242840833012583
2020-02-25 00:00:00-05:00,34.96831512451172,-0.016731019616270458
2020-02-26 00:00:00-05:00,34.781837463378906,-0.005347030752143984
2020-02-27 00:00:00-05:00,33.74859619140625,-0.03015651644033114
2020-02-28 00:00:00-05:00,32.9171028137207,-0.02494645706234183
2020-03-02 00:00:00-05:00,35.423797607421875,0.0733914780165251
2020-03-03 00:00:00-05:00,34.51587677001953,-0.02596442866699666
2020-03-04 00:00:00-05:00,35.695858001708984,0.03361524528143193
2020-03-05 00:00:00-05:00,35.4360237121582,-0.007305737989342335
2020-03-06 00:00:00-05:00,35.836483001708984,0.011237531054897134
2020-03-09 00:00:00-04:00,35.81509017944336,-0.0005971347718272608
2020-03-10 00:00:00-04:00,36.619049072265625,0.022199253479863835
2020-03-11 00:00:00-04:00,34.98053741455078,-0.045776738513955535
2020-03-12 00:00:00-04:00,31.807424545288086,-0.09509209415131147
2020-03-13 00:00:00-04:00,34.8796501159668,0.09220382910982369
2020-03-16 00:00:00-04:00,32.6358642578125,-0.0664917536313445
2020-03-17 00:00:00-04:00,36.45703125,0.11072252680599508
2020-03-18 00:00:00-04:00,37.4719352722168,0.02745791896364687
2020-03-19 00:00:00-04:00,36.67668533325195,-0.021450983886363885
2020-03-20 00:00:00-04:00,34.994083404541016,-0.046962274548411245
2020-03-23 00:00:00-04:00,35.089263916015625,0.0027162107299989312
2020-03-24 00:00:00-04:00,35.31953811645508,0.006541086194639793
2020-03-25 00:00:00-04:00,33.590877532958984,-0.050181770429143645
2020-03-26 00:00:00-04:00,33.71983337402344,0.0038316635525150124
2020-03-27 00:00:00-04:00,33.64614486694336,-0.002187707753796083
2020-03-30 00:00:00-04:00,35.3686637878418,0.04992774047298703
2020-03-31 00:00:00-04:00,34.886600494384766,-0.013723408886679115
2020-04-01 00:00:00-04:00,35.046268463134766,0.004566329068755984
2020-04-02 00:00:00-04:00,36.431053161621094,0.03875237522359309
2020-04-03 00:00:00-04:00,36.685909271240234,0.006971217984460083
2020-04-06 00:00:00-04:00,38.7093391418457,0.0536881546447219
2020-04-07 00:00:00-04:00,37.456581115722656,-0.03289846716580917
2020-04-08 00:00:00-04:00,37.41053009033203,-0.001230207242048374
2020-04-09 00:00:00-04:00,37.398250579833984,-0.0003282906230612768
2020-04-13 00:00:00-04:00,38.47290802001953,0.028330378411382744
2020-04-14 00:00:00-04:00,39.608985900878906,0.029101703410025725
2020-04-15 00:00:00-04:00,39.5352783203125,-0.0018626138634650782
2020-04-16 00:00:00-04:00,40.63145065307617,0.027349018007206155
2020-04-17 00:00:00-04:00,40.56697463989258,-0.0015881102743600377
